"chr","start","end","width"
"19","  6467222","  6469464","     2243"
"19","  6470153","  6494319","    24167"
"19","  6495026","  6531025","    36000"
"19","  6535925","  6593328","    57404"
"19","  6594056","  6737924","   143869"
"19","  6751531","  6772707","    21177"
"19","  6857367","  6887565","    30199"
"19","  6940460","  6953210","    12751"
"19","  6954905","  7011883","    56979"
"19","  7012680","  7030577","    17898"
"19","  7033012","  7049320","    16309"
"19","  7051736","  7069702","    17967"
"19","  7087969","  7348936","   260968"
"19","  7472486","  7492975","    20490"
"19","  7521026","  7522623","     1598"
"19","  7561765","  7595862","    34098"
"19","  7618305","  7629792","    11488"
"19","  7647874","  7665716","    17843"
"19","  7666477","  7669048","     2572"
"19","  7670456","  7677087","     6632"
"19","  7687704","  7750683","    62980"
"19","  7751162","  7763209","    12048"
"19","  7769606","  7787548","    17943"
"19","  7790622","  7830217","    39596"
"19","  7864977","  7870560","     5584"
"19","  7871297","  7888504","    17208"
"19","  7902022","  7903842","     1821"
"19","  7914479","  7914829","      351"
"19","  7919098","  7920337","     1240"
"19","  7923251","  7926000","     2750"
"19","  7926811","  7943966","    17156"
"19","  7949601","  7959122","     9522"
"19","  7960013","  8005811","    45799"
"19","  8006213","  8008728","     2516"
"19","  8016026","  8052317","    36292"
"19","  8062661","  8173271","   110611"
"19","  8175568","  8206735","    31168"
"19","  8262422","  8321157","    58736"
"19","  8323341","  8346516","    23176"
"19","  8347688","  8363288","    15601"
"19","  8374371","  8389980","    15610"
"19","  8404435","  8413269","     8835"
"19","  8439018","  8444766","     5749"
"19","  8489115","  8549505","    60391"
"19","  8550140","  8581159","    31020"
"19","  8582716","  8630632","    47917"
"19","  8681152","  8721633","    40482"
"19","  8732161","  8821500","    89340"
"19","  8824111","  8832376","     8266"
"19","  8843341","  9019343","   176003"
"19","  9019985","  9087060","    67076"
"19","  9095670","  9140396","    44727"
"19","  9163425","  9178978","    15554"
"19","  9188819","  9191285","     2467"
"19","  9192171","  9198353","     6183"
"19","  9210068","  9235143","    25076"
"19","  9236077","  9247343","    11267"
"19","  9252626","  9291514","    38889"
"19","  9294483","  9323771","    29289"
"19","  9382618","  9435589","    52972"
"19","  9462530","  9498677","    36148"
"19","  9510080","  9518149","     8070"
"19","  9519342","  9538688","    19347"
"19","  9539735","  9621248","    81514"
"19","  9674663","  9721902","    47240"
"19","  9722411","  9730852","     8442"
"19","  9731944","  9774496","    42553"
"19","  9774961","  9793620","    18660"
"19","  9802302","  9819953","    17652"
"19","  9820095","  9820140","       46"
"19","  9820456","  9827891","     7436"
"19","  9830116","  9835206","     5091"
"19","  9849690","  9995996","   146307"
"19","  9997164"," 10013248","    16085"
"19"," 10022280"," 10037802","    15523"
"19"," 10074146"," 10086121","    11976"
"19"," 10093253"," 10106222","    12970"
"19"," 10115373"," 10230412","   115040"
"19"," 10230486"," 10251900","    21415"
"19"," 10260056"," 10271092","    11037"
"19"," 10286616"," 10286954","      339"
"19"," 10288523"," 10289951","     1429"
"19"," 10296779"," 10333435","    36657"
"19"," 10336249"," 10416772","    80524"
"19"," 10469631"," 10543894","    74264"
"19"," 10553419"," 10602456","    49038"
"19"," 10644558"," 10654260","     9703"
"19"," 10692418"," 10701429","     9012"
"19"," 10713438"," 10718052","     4615"
"19"," 10833489"," 10836574","     3086"
"19"," 10869791"," 10871552","     1762"
"19"," 10923076"," 10928810","     5735"
"19"," 10933536"," 10960931","    27396"
"19"," 11079427"," 11089361","     9935"
"19"," 11133831"," 11203627","    69797"
"19"," 11216169"," 11221082","     4914"
"19"," 11221574"," 11237449","    15876"
"19"," 11241944"," 11296138","    54195"
"19"," 11326997"," 11344683","    17687"
"19"," 11354945"," 11355385","      441"
"19"," 11365699"," 11374665","     8967"
"19"," 11376952"," 11408771","    31820"
"19"," 11408881"," 11435283","    26403"
"19"," 11450969"," 11521967","    70999"
"19"," 11522499"," 11523435","      937"
"19"," 11523832"," 11538766","    14935"
"19"," 11550324"," 11559373","     9050"
"19"," 11619162"," 11639753","    20592"
"19"," 11686570"," 11766999","    80430"
"19"," 11784079"," 11797666","    13588"
"19"," 11809623"," 11814272","     4650"
"19"," 11835217"," 11848725","    13509"
"19"," 11883751"," 11887781","     4031"
"19"," 11914330"," 11925067","    10738"
"19"," 11980618"," 11987616","     6999"
"19"," 12137236"," 12163063","    25828"
"19"," 12189872"," 12195014","     5143"
"19"," 12237768"," 12260125","    22358"
"19"," 12260538"," 12284336","    23799"
"19"," 12285186"," 12373608","    88423"
"19"," 12373732"," 12450934","    77203"
"19"," 12460706"," 12502674","    41969"
"19"," 12504107"," 12504664","      558"
"19"," 12504891"," 12504904","       14"
"19"," 12505977"," 12506248","      272"
"19"," 12508031"," 12508128","       98"
"19"," 12508264"," 12552596","    44333"
"19"," 12553645"," 12559570","     5926"
"19"," 12561106"," 12610917","    49812"
"19"," 12633841"," 12666801","    32961"
"19"," 12675833"," 12687997","    12165"
"19"," 12688423"," 12688921","      499"
"19"," 12689239"," 12737138","    47900"
"19"," 12748324"," 12751701","     3378"
"19"," 12758459"," 12787127","    28669"
"19"," 12787193"," 12791485","     4293"
"19"," 12793316"," 12796822","     3507"
"19"," 12801850"," 12802030","      181"
"19"," 12813649"," 12825710","    12062"
"19"," 12832984"," 12833950","      967"
"19"," 12874953"," 12880968","     6016"
"19"," 12884089"," 12891159","     7071"
"19"," 12914208"," 12920319","     6112"
"19"," 12920405"," 12930521","    10117"
"19"," 12933297"," 12938577","     5281"
"19"," 12944491"," 12945854","     1364"
"19"," 12953643"," 12965158","    11516"
"19"," 12974761"," 12995474","    20714"
"19"," 13098797"," 13116861","    18065"
"19"," 13141148"," 13150410","     9263"
"19"," 13154912"," 13731759","   576848"
"19"," 13763297"," 13764521","     1225"
"19"," 13774283"," 13774455","      173"
"19"," 13778774"," 13795442","    16669"
"19"," 13832255"," 13862062","    29808"
"19"," 13880758"," 13906200","    25443"
"19"," 13930880"," 13952508","    21629"
"19"," 13961450"," 14006421","    44972"
"19"," 14006774"," 14028147","    21374"
"19"," 14031552"," 14031761","      210"
"19"," 14053219"," 14070341","    17123"
"19"," 14071238"," 14072535","     1298"
"19"," 14075063"," 14118979","    43917"
"19"," 14119578"," 14137145","    17568"
"19"," 14171268"," 14213051","    41784"
"19"," 14213324"," 14217492","     4169"
"19"," 14219606"," 14333742","   114137"
"19"," 14343917"," 14380500","    36584"
"19"," 14408726"," 14433052","    24327"
"19"," 14471868"," 14489387","    17520"
"19"," 14489610"," 14517084","    27475"
"19"," 14565981"," 14583083","    17103"
"19"," 14612036"," 14628598","    16563"
"19"," 14628802"," 14689800","    60999"
"19"," 14733747"," 14792317","    58571"
"19"," 14792534"," 14916427","   123894"
"19"," 14917381"," 14927051","     9671"
"19"," 14928061"," 14941488","    13428"
"19"," 14942449"," 15010725","    68277"
"19"," 15023277"," 15049479","    26203"
"19"," 15058294"," 15082210","    23917"
"19"," 15092971"," 15107400","    14430"
"19"," 15114986"," 15124159","     9174"
"19"," 15126175"," 15145214","    19040"
"19"," 15145319"," 15338947","   193629"
"19"," 15339238"," 15379075","    39838"
"19"," 15381195"," 15398695","    17501"
"19"," 15400357"," 15449547","    49191"
"19"," 15449609"," 15508524","    58916"
"19"," 15552318"," 15564073","    11756"
"19"," 15584710"," 15611656","    26947"
"19"," 15612123"," 15615217","     3095"
"19"," 15630640"," 15640896","    10257"
"19"," 15662826"," 15664105","     1280"
"19"," 15669827"," 15673017","     3191"
"19"," 15697175"," 15728023","    30849"
"19"," 15729053"," 15737984","     8932"
"19"," 15742344"," 15760374","    18031"
"19"," 15770829"," 15787660","    16832"
"19"," 15800358"," 15828205","    27848"
"19"," 15836329"," 15904555","    68227"
"19"," 15907235"," 15944298","    37064"
"19"," 15950351"," 16015286","    64936"
"19"," 16027463"," 16031169","     3707"
"19"," 16042143"," 16051928","     9786"
"19"," 16052690"," 16065736","    13047"
"19"," 16066313"," 16067020","      708"
"19"," 16103003"," 16111888","     8886"
"19"," 16158576"," 16185379","    26804"
"19"," 16192047"," 16197853","     5807"
"19"," 16245907"," 16283819","    37913"
"19"," 16284209"," 16324825","    40617"
"19"," 16328686"," 16412683","    83998"
"19"," 16413577"," 16440945","    27369"
"19"," 16443585"," 16472193","    28609"
"19"," 16472657"," 16496393","    23737"
"19"," 16521353"," 16542745","    21393"
"19"," 16544815"," 16551772","     6958"
"19"," 16552329"," 16565550","    13222"
"19"," 16566331"," 16572623","     6293"
"19"," 16575341"," 16586904","    11564"
"19"," 16589410"," 16610410","    21001"
"19"," 16643943"," 16661138","    17196"
"19"," 16690024"," 16712316","    22293"
"19"," 16712435"," 16719846","     7412"
"19"," 16817964"," 16829397","    11434"
"19"," 16880354"," 16888998","     8645"
"19"," 16892607"," 16907461","    14855"
"19"," 16907724"," 17009188","   101465"
"19"," 17013461"," 17051993","    38533"
"19"," 17055088"," 17075776","    20689"
"19"," 17214538"," 17215345","      808"
"19"," 17219830"," 17226212","     6383"
"19"," 17229220"," 17267375","    38156"
"19"," 17287647"," 17292608","     4962"
"19"," 17306844"," 17309517","     2674"
"19"," 17323299"," 17334919","    11621"
"19"," 17342732"," 17360931","    18200"
"19"," 17362754"," 17405685","    42932"
"19"," 17433725"," 17468768","    35044"
"19"," 17506169"," 17511635","     5467"
"19"," 17521289"," 17523300","     2012"
"19"," 17553840"," 17555648","     1809"
"19"," 17583163"," 17613721","    30559"
"19"," 17614431"," 17622446","     8016"
"19"," 17623339"," 17719241","    95903"
"19"," 17734514"," 17747717","    13204"
"19"," 17788569"," 17794827","     6259"
"19"," 17813577"," 17859909","    46333"
"19"," 17864154"," 17871944","     7791"
"19"," 17895175"," 17933014","    37840"
"19"," 17943992"," 17951292","     7301"
"19"," 18000086"," 18001131","     1046"
"19"," 18014103"," 18022402","     8300"
"19"," 18032100"," 18040354","     8255"
"19"," 18041084"," 18048636","     7553"
"19"," 18049091"," 18097777","    48687"
"19"," 18151693"," 18153157","     1465"
"19"," 18178118"," 18193217","    15100"
"19"," 18196949"," 18204729","     7781"
"19"," 18220481"," 18282076","    61596"
"19"," 18282162"," 18333275","    51114"
"19"," 18333574"," 18340597","     7024"
"19"," 18369951"," 18374730","     4780"
"19"," 18389177"," 18418863","    29687"
"19"," 18434563"," 18441418","     6856"
"19"," 18443598"," 18448274","     4677"
"19"," 18448803"," 18531612","    82810"
"19"," 18532633"," 18532907","      275"
"19"," 18536189"," 18557761","    21573"
"19"," 18569388"," 18571729","     2342"
"19"," 18577551"," 18588684","    11134"
"19"," 18592338"," 18607429","    15092"
"19"," 18621040"," 18637024","    15985"
"19"," 18671722"," 18683677","    11956"
"19"," 18782334"," 18831958","    49625"
"19"," 18868231"," 18881679","    13449"
"19"," 18883377"," 18919704","    36328"
"19"," 18929190"," 18940234","    11045"
"19"," 18947453"," 19033574","    86122"
"19"," 19060312"," 19063993","     3682"
"19"," 19113031"," 19192198","    79168"
"19"," 19201870"," 19211957","    10088"
"19"," 19252234"," 19255637","     3404"
"19"," 19256142"," 19320828","    64687"
"19"," 19358755"," 19385825","    27071"
"19"," 19508933"," 19515735","     6803"
"19"," 19537582"," 19538247","      666"
"19"," 19546660"," 19606349","    59690"
"19"," 19608661"," 19668795","    60135"
"19"," 19683510"," 19708964","    25455"
"19"," 19710466"," 19740883","    30418"
"19"," 19750128"," 19750617","      490"
"19"," 19752545"," 19757950","     5406"
"19"," 19774810"," 19776585","     1776"
"19"," 19836194"," 19856974","    20781"
"19"," 19857528"," 19865881","     8354"
"19"," 19894675"," 19900912","     6238"
"19"," 19963465"," 20033443","    69979"
"19"," 20034333"," 20062754","    28422"
"19"," 20063321"," 20077993","    14673"
"19"," 20127077"," 20136932","     9856"
"19"," 20137234"," 20167213","    29980"
"19"," 20200489"," 20221868","    21380"
"19"," 20222464"," 20249051","    26588"
"19"," 20250296"," 20257719","     7424"
"19"," 20259419"," 20267816","     8398"
"19"," 20268392"," 20295088","    26697"
"19"," 20303795"," 20330120","    26326"
"19"," 20331518"," 20351501","    19984"
"19"," 20352080"," 20389657","    37578"
"19"," 20390690"," 20416513","    25824"
"19"," 20417070"," 20432551","    15482"
"19"," 20571096"," 20611558","    40463"
"19"," 20615390"," 20674922","    59533"
"19"," 20697616"," 20758439","    60824"
"19"," 20758953"," 20776303","    17351"
"19"," 20809996"," 20923221","   113226"
"19"," 20950698"," 20961056","    10359"
"19"," 20965141"," 20972261","     7121"
"19"," 20983211"," 20999930","    16720"
"19"," 21000495"," 21020633","    20139"
"19"," 21060051"," 21063923","     3873"
"19"," 21064262"," 21082158","    17897"
"19"," 21125271"," 21142023","    16753"
"19"," 21196054"," 21233334","    37281"
"19"," 21233653"," 21318160","    84508"
"19"," 21318720"," 21358929","    40210"
"19"," 21388583"," 21397118","     8536"
"19"," 21556271"," 21592726","    36456"
"19"," 21593042"," 21637973","    44932"
"19"," 21656301"," 21709521","    53221"
"19"," 21710192"," 21750746","    40555"
"19"," 21753439"," 21800479","    47041"
"19"," 21801267"," 21826512","    25246"
"19"," 21827280"," 21940819","   113540"
"19"," 21941534"," 21997647","    56114"
"19"," 21998841"," 22052429","    53589"
"19"," 22091481"," 22130324","    38844"
"19"," 22130490"," 22137930","     7441"
"19"," 22138982"," 22140531","     1550"
"19"," 22141118"," 22203127","    62010"
"19"," 22204004"," 22259692","    55689"
"19"," 22261336"," 22286440","    25105"
"19"," 22317177"," 22362588","    45412"
"19"," 22362826"," 22422512","    59687"
"19"," 22426046"," 22455987","    29942"
"19"," 22456460"," 22463921","     7462"
"19"," 22473037"," 22518413","    45377"
"19"," 22520581"," 22532625","    12045"
"19"," 22533495"," 22555260","    21766"
"19"," 22555368"," 22596256","    40889"
"19"," 22608502"," 22609605","     1104"
"19"," 22610602"," 22620482","     9881"
"19"," 22620725"," 22634323","    13599"
"19"," 22667672"," 22685166","    17495"
"19"," 22686733"," 22699351","    12619"
"19"," 22699686"," 22770374","    70689"
"19"," 22770623"," 22770936","      314"
"19"," 22771192"," 22773852","     2661"
"19"," 22774425"," 22832290","    57866"
"19"," 22858668"," 22861302","     2635"
"19"," 22861595"," 22925376","    63782"
"19"," 22925548"," 22994967","    69420"
"19"," 22995848"," 23075200","    79353"
"19"," 23147222"," 23204009","    56788"
"19"," 23204557"," 23236307","    31751"
"19"," 23236852"," 23288619","    51768"
