2023-04-07 10:34:05.790351	https://www.encodeproject.org/cart-report/?type=Annotation&cart=%2Fcarts%2Fd04961b5-96d7-4347-977d-8716838e1636%2F&limit=all
ID	Accession	Targets	Target	Biosample term name	Description	Lab	Project	Status	Organism	Life stage	Age	Age units	Software used
/annotations/ENCSR553CPA/	ENCSR553CPA	/targets/H3K36me3-human/	H3K36me3	IMR-90	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in IMR-90 nuclear fraction (J011) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR361DQF/	ENCSR361DQF	/targets/H3K36me3-human/	H3K36me3	B cell	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in B cell female adult (27 years) (J053) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR287CWM/	ENCSR287CWM	/targets/H3K4me1-human/	H3K4me1	myotube	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in myotube (J045) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR609UZP/	ENCSR609UZP	/targets/H3K9me3-human/	H3K9me3	stomach	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in stomach female adult (53 years) (J026) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR216RFW/	ENCSR216RFW	/targets/H3K36me3-human/	H3K36me3	subcutaneous adipose tissue	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in subcutaneous adipose tissue female adult (53 years) (J027) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR886USD/	ENCSR886USD	/targets/H3K27ac-human/	H3K27ac	sigmoid colon	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in sigmoid colon male adult (54 years) (J074) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR451QXJ/	ENCSR451QXJ	/targets/H3K4me1-human/	H3K4me1	fibroblast of breast	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in fibroblast of breast female adult (17 years) (J043) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR241KRH/	ENCSR241KRH	/targets/H3K36me3-human/	H3K36me3	heart right ventricle	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in heart right ventricle male child (3 years) (J090) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR304CRX/	ENCSR304CRX	/targets/H3K36me3-human/	H3K36me3	mesenchymal stem cell of adipose	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in mesenchymal stem cell of adipose (J102) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR981AOT/	ENCSR981AOT	/targets/H3K9me3-human/	H3K9me3	adipocyte	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in adipocyte originated from mesenchymal stem cell (J073) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR946FGL/	ENCSR946FGL	/targets/H3K4me3-human/	H3K4me3	body of pancreas	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in body of pancreas male adult (54 years) (J069) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR753LLQ/	ENCSR753LLQ	/targets/H3K27me3-human/	H3K27me3	stomach smooth muscle	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in stomach smooth muscle female adult (84 years) (J086) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR596GUX/	ENCSR596GUX	/targets/H3K9me3-human/	H3K9me3	amnion	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in amnion male embryo (16 weeks) (J116) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR577BDY/	ENCSR577BDY	/targets/H3K4me3-human/	H3K4me3	upper lobe of left lung	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in upper lobe of left lung female adult (53 years) (J056) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR863PZB/	ENCSR863PZB	/targets/H3K9me3-human/	H3K9me3	H9	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in H9 (J049) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR906ZQP/	ENCSR906ZQP	/targets/H3K36me3-human/	H3K36me3	fibroblast of breast	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in fibroblast of breast female adult (17 years) (J043) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR349TJT/	ENCSR349TJT	/targets/H3K4me1-human/	H3K4me1	subcutaneous adipose tissue	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in subcutaneous adipose tissue female adult (53 years) (J027) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR732PZR/	ENCSR732PZR	/targets/H3K27ac-human/	H3K27ac	smooth muscle cell	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in smooth muscle cell originated from H9 (J066) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR695HUJ/	ENCSR695HUJ	/targets/H3K9ac-human/	H3K9ac	upper lobe of left lung	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in upper lobe of left lung female adult (53 years) (J056) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR807NDO/	ENCSR807NDO	/targets/H3K27ac-human/	H3K27ac	stomach smooth muscle	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in stomach smooth muscle female adult (84 years) (J086) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR757UWU/	ENCSR757UWU	/targets/H3K4me1-human/	H3K4me1	chorionic villus	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in chorionic villus male embryo (38 weeks) (J059) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR549VWH/	ENCSR549VWH	/targets/H3K36me3-human/	H3K36me3	common myeloid progenitor, CD34-positive	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in common myeloid progenitor, CD34-positive male adult (36 years) (J112) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR325XQP/	ENCSR325XQP	/targets/H3K4me3-human/	H3K4me3	vagina	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in vagina female adult (53 years) (J132) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR141JLD/	ENCSR141JLD	/targets/H3K4me3-human/	H3K4me3	skin of body	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in skin of body female embryo (24 weeks) and male embryo (22 weeks) (J104) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR390POO/	ENCSR390POO	/targets/H3K9ac-human/	H3K9ac	mesenchymal stem cell of adipose	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in mesenchymal stem cell of adipose (J102) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR417EHV/	ENCSR417EHV	/targets/H3K9me3-human/	H3K9me3	small intestine	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in small intestine female adult (30 years) (J085) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR741SXJ/	ENCSR741SXJ	/targets/H3K4me1-human/	H3K4me1	spleen	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in spleen female adult (30 years) (J084) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR623UVX/	ENCSR623UVX	/targets/H3K4me1-human/	H3K4me1	sigmoid colon	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in sigmoid colon male adult (54 years) (J074) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR378OMS/	ENCSR378OMS	/targets/H3K9ac-human/	H3K9ac	sigmoid colon	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in sigmoid colon male adult (54 years) (J074) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR629CTZ/	ENCSR629CTZ	/targets/H3K36me3-human/	H3K36me3	transverse colon	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in transverse colon female adult (53 years) (J036) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR890NRG/	ENCSR890NRG	/targets/H3K27ac-human/	H3K27ac	B cell	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in B cell female adult (27 years) (J053) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR777BTB/	ENCSR777BTB	/targets/H3K9me3-human/	H3K9me3	right atrium auricular region	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in right atrium auricular region female adult (53 years) (J068) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR807QTG/	ENCSR807QTG	/targets/H3K27me3-human/	H3K27me3	angular gyrus	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in angular gyrus male adult (81 year) (J128) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR918KPY/	ENCSR918KPY	/targets/H3K4me3-human/	H3K4me3	MM.1S	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in MM.1S (J076) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR299IYP/	ENCSR299IYP	/targets/H3K9ac-human/	H3K9ac	CD14-positive monocyte	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in CD14-positive monocyte female (J101) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR708DBU/	ENCSR708DBU	/targets/H3K27me3-human/	H3K27me3	keratinocyte	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in keratinocyte nuclear fraction female (J108) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR012CLV/	ENCSR012CLV	/targets/H3K9me3-human/	H3K9me3	Karpas-422	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in Karpas-422 (J125) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR399NWD/	ENCSR399NWD	/targets/H3K27me3-human/	H3K27me3	fibroblast of the aortic adventitia	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in fibroblast of the aortic adventitia female adult (24 years) and male adult (47 years) (J098) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR320VOE/	ENCSR320VOE	/targets/H3K4me1-human/	H3K4me1	body of pancreas	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in body of pancreas male adult (54 years) (J069) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR714BFE/	ENCSR714BFE	/targets/H3K36me3-human/	H3K36me3	colonic mucosa	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in colonic mucosa female adult (73 years) (J063) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR331TQW/	ENCSR331TQW	/targets/H3K9ac-human/	H3K9ac	endothelial cell of umbilical vein	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in endothelial cell of umbilical vein nuclear fraction male newborn (J156) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR807POW/	ENCSR807POW	/targets/H3K27ac-human/	H3K27ac	vagina	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in vagina female adult (53 years) (J132) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR830OCA/	ENCSR830OCA	/targets/H3K4me1-human/	H3K4me1	skeletal muscle myoblast	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in skeletal muscle myoblast male adult (22 years) (J147) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR848SKX/	ENCSR848SKX	/targets/H3K9ac-human/	H3K9ac	HT-29	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in HT-29 (J131) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR516MKY/	ENCSR516MKY	/targets/H3K27me3-human/	H3K27me3	neural cell	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in neural cell (J115) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR601ERS/	ENCSR601ERS	/targets/H3K27ac-human/	H3K27ac	gastroesophageal sphincter	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in gastroesophageal sphincter female adult (51 year) (J160) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR379FSL/	ENCSR379FSL	/targets/H3K36me3-human/	H3K36me3	heart left ventricle	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in heart left ventricle female adult (51 year) (J350) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR232TPW/	ENCSR232TPW	/targets/H3K4me3-human/	H3K4me3	substantia nigra	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in substantia nigra male adult (81 year) (J403) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR591CVO/	ENCSR591CVO	/targets/H3K27me3-human/	H3K27me3	SK-N-SH	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in SK-N-SH cytosolic fraction (J302) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR323DYT/	ENCSR323DYT	/targets/H3K27ac-human/	H3K27ac	iPS DF 19.11	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in iPS DF 19.11 male newborn (J283) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR285NNA/	ENCSR285NNA	/targets/H3K27ac-human/	H3K27ac	right atrium auricular region	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in right atrium auricular region female adult (51 year) (J404) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR128MHJ/	ENCSR128MHJ	/targets/H3K9me3-human/	H3K9me3	right atrium auricular region	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in right atrium auricular region female adult (51 year) (J404) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR298OTV/	ENCSR298OTV	/targets/H3K9ac-human/	H3K9ac	upper lobe of left lung	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in upper lobe of left lung male adult (37 years) (J379) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR127DHH/	ENCSR127DHH	/targets/H3K9me3-human/	H3K9me3	prostate gland	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in prostate gland male adult (54 years) (J402) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR516WEY/	ENCSR516WEY	/targets/H3K9me3-human/	H3K9me3	SK-MEL-5	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in SK-MEL-5 nuclear fraction (J349) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR209JPC/	ENCSR209JPC	/targets/H3K27ac-human/	H3K27ac	A549	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in A549 (J322) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR555ISL/	ENCSR555ISL	/targets/H3K36me3-human/	H3K36me3	DND-41	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in DND-41 (J331) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR681DMF/	ENCSR681DMF	/targets/H3K9ac-human/	H3K9ac	chorionic villus	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in chorionic villus embryo (16 weeks) (J367) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR519XKQ/	ENCSR519XKQ	/targets/H3K27ac-human/	H3K27ac	substantia nigra	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in substantia nigra male adult (81 year) (J403) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR007LWS/	ENCSR007LWS	/targets/H3K4me3-human/	H3K4me3	A549	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in A549 (J322) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR649ZBQ/	ENCSR649ZBQ	/targets/H3K27me3-human/	H3K27me3	OCI-LY7	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in OCI-LY7 (J265) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR162NGN/	ENCSR162NGN	/targets/H3K4me3-human/	H3K4me3	upper lobe of left lung	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in upper lobe of left lung male adult (54 years) (J246) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR221PEB/	ENCSR221PEB	/targets/H3K9me3-human/	H3K9me3	GM06990	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in GM06990 (J352) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR363VSD/	ENCSR363VSD	/targets/H3K9me3-human/	H3K9me3	astrocyte	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in astrocyte (J319) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR738IUU/	ENCSR738IUU	/targets/H3K27ac-human/	H3K27ac	foreskin melanocyte	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in foreskin melanocyte male newborn (J313) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR699EFR/	ENCSR699EFR	/targets/H3K27me3-human/	H3K27me3	suprapubic skin	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in suprapubic skin female adult (51 year) (J355) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR104UBC/	ENCSR104UBC	/targets/H3K4me3-human/	H3K4me3	iPS-18a	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in iPS-18a female adult (48 years) (J233) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR330LQP/	ENCSR330LQP	/targets/H3K27ac-human/	H3K27ac	right lobe of liver	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in right lobe of liver female adult (53 years) (J288) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR040PKO/	ENCSR040PKO	/targets/H3K27me3-human/	H3K27me3	SK-N-SH	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in SK-N-SH nuclear fraction (J298) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
