File accession	File format	Output type	Assay term name	Dataset accession	Annotation type	Software used	Encyclopedia Version	Biosample term id	Biosample term name	Biosample type	Life stage	Age	Age units	Organism	Targets	Dataset date released	Project	Lab	md5sum	dbxrefs	File download URL	Assembly	Controlled by	File Status	Derived from	S3 URL	Azure URL	Size	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF598TWF	bigWig	signal p-value	ChIP-seq	ENCSR939RKG	imputation	Avocado	current, ENCODE v5	UBERON:0002084	heart left ventricle	tissue				Homo sapiens	H3K27me3-human	2020-02-21	ENCODE	Bill Noble, UW	be20cb8d5eab44fa09522f5818aa60b3		https://www.encodeproject.org/files/ENCFF598TWF/@@download/ENCFF598TWF.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/28/72cf0a6d-30ea-4d33-b4ce-3241380feeaf/ENCFF598TWF.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/28/72cf0a6d-30ea-4d33-b4ce-3241380feeaf/ENCFF598TWF.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	622034686			
ENCFF781AMZ	bigWig	signal p-value	ChIP-seq	ENCSR002PQR	imputation	Avocado	current, ENCODE v5	UBERON:0002305	layer of hippocampus	tissue				Homo sapiens	H3K4me1-human	2020-02-21	ENCODE	Bill Noble, UW	c7bcf860a7cd1ec6a1a167297f587c5f		https://www.encodeproject.org/files/ENCFF781AMZ/@@download/ENCFF781AMZ.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/09/ba92a369-b4ca-49c8-84f8-090821341d42/ENCFF781AMZ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/09/ba92a369-b4ca-49c8-84f8-090821341d42/ENCFF781AMZ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	626842783			
ENCFF054UFK	bigWig	signal p-value	ChIP-seq	ENCSR396JUK	imputation	Avocado	current, ENCODE v5	CL:0000312	keratinocyte	primary cell				Homo sapiens	H3K4me3-human	2020-02-21	ENCODE	Bill Noble, UW	e4246f16ca14ef4bd06bc96e00668346		https://www.encodeproject.org/files/ENCFF054UFK/@@download/ENCFF054UFK.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/11/8f93ae62-f95f-4819-9f4e-d39b406634b6/ENCFF054UFK.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/11/8f93ae62-f95f-4819-9f4e-d39b406634b6/ENCFF054UFK.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	615292163			
ENCFF912STT	bigWig	signal p-value	ChIP-seq	ENCSR455FFA	imputation	Avocado	current, ENCODE v5	UBERON:0002106	spleen	tissue				Homo sapiens	H3K4me3-human	2020-02-21	ENCODE	Bill Noble, UW	83786c662a2bd95bfaa5b59097b0a288		https://www.encodeproject.org/files/ENCFF912STT/@@download/ENCFF912STT.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/28/7f5cf6e6-4e90-4bc9-a997-9270c58a15ff/ENCFF912STT.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/28/7f5cf6e6-4e90-4bc9-a997-9270c58a15ff/ENCFF912STT.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	634152399			
ENCFF264YER	bigWig	signal p-value	ChIP-seq	ENCSR427DNS	imputation	Avocado	current, ENCODE v5	UBERON:0002046	thyroid gland	tissue				Homo sapiens	H3K4me1-human	2020-02-21	ENCODE	Bill Noble, UW	847b668d57ec2457719a5e246e5def88		https://www.encodeproject.org/files/ENCFF264YER/@@download/ENCFF264YER.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/28/6768e204-6f85-4fe5-9515-710db813ee83/ENCFF264YER.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/28/6768e204-6f85-4fe5-9515-710db813ee83/ENCFF264YER.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	636160356			
ENCFF701GTI	bigWig	signal p-value	ChIP-seq	ENCSR041BKT	imputation	Avocado	current, ENCODE v5	UBERON:0010414	omental fat pad	tissue				Homo sapiens	H3K9me3-human	2020-02-21	ENCODE	Bill Noble, UW	a788cb51353e8fb76cc31d92c0cac8d1		https://www.encodeproject.org/files/ENCFF701GTI/@@download/ENCFF701GTI.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/12/f7092415-6ad5-453a-a44f-6a03d108b24a/ENCFF701GTI.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/12/f7092415-6ad5-453a-a44f-6a03d108b24a/ENCFF701GTI.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	626269065			
ENCFF110ETA	bigWig	signal p-value	ChIP-seq	ENCSR781LJZ	imputation	Avocado	current, ENCODE v5	EFO:0002786	GM12892	cell line				Homo sapiens	H3K4me1-human	2020-02-21	ENCODE	Bill Noble, UW	f6774b504d7dab3e996481efad90461f		https://www.encodeproject.org/files/ENCFF110ETA/@@download/ENCFF110ETA.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/27/f1d4389f-fa05-46cf-b09f-8d4901d51b46/ENCFF110ETA.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/27/f1d4389f-fa05-46cf-b09f-8d4901d51b46/ENCFF110ETA.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	638356397			
ENCFF634FCO	bigWig	signal p-value	ChIP-seq	ENCSR637QGG	imputation	Avocado	current, ENCODE v5	EFO:0002784	GM12878	cell line				Homo sapiens	H3K4me1-human	2020-02-21	ENCODE	Bill Noble, UW	57aa017a8dcf6457bad272534309b50b		https://www.encodeproject.org/files/ENCFF634FCO/@@download/ENCFF634FCO.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/10/253bb83d-5357-41b1-9633-dd02210c216b/ENCFF634FCO.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/10/253bb83d-5357-41b1-9633-dd02210c216b/ENCFF634FCO.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	645408853			
ENCFF477XLD	bigWig	signal p-value	ChIP-seq	ENCSR753CDB	imputation	Avocado	current, ENCODE v5	EFO:0001182	HEK293	cell line				Homo sapiens	H3K36me3-human	2020-02-21	ENCODE	Bill Noble, UW	98fc42d35d1049f98a9856c05fc579f6		https://www.encodeproject.org/files/ENCFF477XLD/@@download/ENCFF477XLD.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/27/de801c34-790f-4053-b435-0911633915cb/ENCFF477XLD.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/27/de801c34-790f-4053-b435-0911633915cb/ENCFF477XLD.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	635898878			
ENCFF429AQC	bigWig	signal p-value	ChIP-seq	ENCSR920VYM	imputation	Avocado	current, ENCODE v5	EFO:0007083	HUES48	cell line				Homo sapiens	H3K9ac-human	2020-02-21	ENCODE	Bill Noble, UW	f2a12991b7addb8bf05d0a8c4dce2a4f		https://www.encodeproject.org/files/ENCFF429AQC/@@download/ENCFF429AQC.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/02/04/b4d3ec3b-c5fa-49fe-a93c-7bf6a8f98031/ENCFF429AQC.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/02/04/b4d3ec3b-c5fa-49fe-a93c-7bf6a8f98031/ENCFF429AQC.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	633558411			
ENCFF827UTK	bigWig	signal p-value	ChIP-seq	ENCSR639TFG	imputation	Avocado	current, ENCODE v5	UBERON:0001150	body of pancreas	tissue				Homo sapiens	H3K9ac-human	2020-02-21	ENCODE	Bill Noble, UW	00f90c73f43dbe5c0a6445a05e63908a		https://www.encodeproject.org/files/ENCFF827UTK/@@download/ENCFF827UTK.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/11/bcc4b7a5-622a-4bc3-9a9a-d9e8e1317e02/ENCFF827UTK.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/11/bcc4b7a5-622a-4bc3-9a9a-d9e8e1317e02/ENCFF827UTK.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	633025819			
ENCFF182SZD	bigWig	signal p-value	ChIP-seq	ENCSR765YJG	imputation	Avocado	current, ENCODE v5	CL:0000775	neutrophil	primary cell				Homo sapiens	H3K27me3-human	2020-02-21	ENCODE	Bill Noble, UW	14f9c80dd62f099a411408dc3f8bdf2f		https://www.encodeproject.org/files/ENCFF182SZD/@@download/ENCFF182SZD.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/27/069307ec-e3db-495d-9da5-bdd14d48a9bf/ENCFF182SZD.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/27/069307ec-e3db-495d-9da5-bdd14d48a9bf/ENCFF182SZD.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	617725200			
ENCFF865HIX	bigWig	signal p-value	ChIP-seq	ENCSR587OHM	imputation	Avocado	current, ENCODE v5	EFO:0002786	GM12892	cell line				Homo sapiens	H3K9me3-human	2020-02-21	ENCODE	Bill Noble, UW	add6867159030788dbf7603bffa98d9c		https://www.encodeproject.org/files/ENCFF865HIX/@@download/ENCFF865HIX.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/27/c5a0d9a3-9399-4826-9505-13ca8d79b390/ENCFF865HIX.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/27/c5a0d9a3-9399-4826-9505-13ca8d79b390/ENCFF865HIX.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	621371136			
ENCFF023BHM	bigWig	signal p-value	ChIP-seq	ENCSR687DUU	imputation	Avocado	current, ENCODE v5	CL:1000458	melanocyte of skin	primary cell				Homo sapiens	H3K4me3-human	2020-02-21	ENCODE	Bill Noble, UW	ed73369fca56d164861e13af7d8aaa07		https://www.encodeproject.org/files/ENCFF023BHM/@@download/ENCFF023BHM.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/11/6545626a-4778-47a7-8c39-b4472678c95e/ENCFF023BHM.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/11/6545626a-4778-47a7-8c39-b4472678c95e/ENCFF023BHM.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	655210019			
ENCFF320LER	bigWig	signal p-value	ChIP-seq	ENCSR955GGI	imputation	Avocado	current, ENCODE v5	UBERON:0000955	brain	tissue				Homo sapiens	H3K9me3-human	2020-02-21	ENCODE	Bill Noble, UW	bb693a3c1df42d1c0545a091ce90e7e5		https://www.encodeproject.org/files/ENCFF320LER/@@download/ENCFF320LER.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/27/f083f192-3a70-4f0c-a2f6-72801dce3123/ENCFF320LER.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/27/f083f192-3a70-4f0c-a2f6-72801dce3123/ENCFF320LER.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	634218367			
ENCFF765RBA	bigWig	signal p-value	ChIP-seq	ENCSR234REW	imputation	Avocado	current, ENCODE v5	EFO:0007083	HUES48	cell line				Homo sapiens	H3K9me3-human	2020-02-21	ENCODE	Bill Noble, UW	9d10069546f9dd5e65e54808eb688357		https://www.encodeproject.org/files/ENCFF765RBA/@@download/ENCFF765RBA.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/02/04/ffcfa50c-42ac-400b-b81b-f7bb64c04112/ENCFF765RBA.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/02/04/ffcfa50c-42ac-400b-b81b-f7bb64c04112/ENCFF765RBA.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	639492890			
ENCFF954IVX	bigWig	signal p-value	ChIP-seq	ENCSR207LHA	imputation	Avocado	current, ENCODE v5	UBERON:0002046	thyroid gland	tissue				Homo sapiens	H3K4me3-human	2020-02-21	ENCODE	Bill Noble, UW	11b7b4eb60f5179fd8b18a132c98dd51		https://www.encodeproject.org/files/ENCFF954IVX/@@download/ENCFF954IVX.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/28/8222349e-289b-4e54-9391-8447bda00fe2/ENCFF954IVX.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/28/8222349e-289b-4e54-9391-8447bda00fe2/ENCFF954IVX.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	614409202			
ENCFF922IMX	bigWig	signal p-value	ChIP-seq	ENCSR067BBP	imputation	Avocado	current, ENCODE v5	EFO:0002783	GM06990	cell line				Homo sapiens	H3K27ac-human	2020-02-21	ENCODE	Bill Noble, UW	f28f37b9c5b2a57205232ab34c84b8aa		https://www.encodeproject.org/files/ENCFF922IMX/@@download/ENCFF922IMX.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/28/4cd7c774-f2b0-49cb-948d-4a93fc2f3474/ENCFF922IMX.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/28/4cd7c774-f2b0-49cb-948d-4a93fc2f3474/ENCFF922IMX.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	610496469			
ENCFF397UZQ	bigWig	signal p-value	ChIP-seq	ENCSR000WVS	imputation	Avocado	current, ENCODE v5	UBERON:0000945	stomach	tissue				Homo sapiens	H3K36me3-human	2020-02-21	ENCODE	Bill Noble, UW	f1653a43ab580b5e0074ffab1dc3ee58		https://www.encodeproject.org/files/ENCFF397UZQ/@@download/ENCFF397UZQ.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/13/7af3ff86-a2bf-4333-ba32-293dd76c2a0b/ENCFF397UZQ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/13/7af3ff86-a2bf-4333-ba32-293dd76c2a0b/ENCFF397UZQ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	634986371			
ENCFF539SYV	bigWig	signal p-value	ChIP-seq	ENCSR107DPY	imputation	Avocado	current, ENCODE v5	UBERON:0001134	skeletal muscle tissue	tissue				Homo sapiens	H3K4me1-human	2020-02-21	ENCODE	Bill Noble, UW	0a7d0c97d88fa5cc9432440b34da95a4		https://www.encodeproject.org/files/ENCFF539SYV/@@download/ENCFF539SYV.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/13/223576f7-4c8f-4971-9ea0-8f458db4e9dc/ENCFF539SYV.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/13/223576f7-4c8f-4971-9ea0-8f458db4e9dc/ENCFF539SYV.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	623715688			
ENCFF055BTU	bigWig	signal p-value	ChIP-seq	ENCSR239YXF	imputation	Avocado	current, ENCODE v5	EFO:0007116	UCSF-4	cell line				Homo sapiens	H3K27me3-human	2020-02-21	ENCODE	Bill Noble, UW	bdbc10fa9596b3083d21bbb000824aec		https://www.encodeproject.org/files/ENCFF055BTU/@@download/ENCFF055BTU.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/14/0dd0a6a6-0f01-461e-aec8-fe3d95987d3c/ENCFF055BTU.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/14/0dd0a6a6-0f01-461e-aec8-fe3d95987d3c/ENCFF055BTU.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	640411665			
ENCFF135DJC	bigWig	signal p-value	ChIP-seq	ENCSR917DND	imputation	Avocado	current, ENCODE v5	UBERON:0001150	body of pancreas	tissue				Homo sapiens	H3K27me3-human	2020-02-21	ENCODE	Bill Noble, UW	0ef846055d0be71caa31026373326b85		https://www.encodeproject.org/files/ENCFF135DJC/@@download/ENCFF135DJC.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/13/df663ebf-9b11-47f2-8918-3b3ab5c8495d/ENCFF135DJC.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/13/df663ebf-9b11-47f2-8918-3b3ab5c8495d/ENCFF135DJC.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	629593517			
ENCFF842BFZ	bigWig	signal p-value	ChIP-seq	ENCSR066WGE	imputation	Avocado	current, ENCODE v5	EFO:0003044	NCI-H460	cell line				Homo sapiens	H3K4me3-human	2020-02-21	ENCODE	Bill Noble, UW	573dc47149579cec277fbdd8f448067e		https://www.encodeproject.org/files/ENCFF842BFZ/@@download/ENCFF842BFZ.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/13/f14b458f-9695-406d-8899-6888f3da4405/ENCFF842BFZ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/13/f14b458f-9695-406d-8899-6888f3da4405/ENCFF842BFZ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	654709148			
ENCFF192ZWP	bigWig	signal p-value	ChIP-seq	ENCSR317WWM	imputation	Avocado	current, ENCODE v5	CL:0002568	mesenchymal stem cell of Wharton's jelly	primary cell				Homo sapiens	H3K36me3-human	2020-02-21	ENCODE	Bill Noble, UW	f1bc9c9810b6d76820a48d74c532679e		https://www.encodeproject.org/files/ENCFF192ZWP/@@download/ENCFF192ZWP.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/02/01/418f1d5a-169e-4142-8aaa-a328bde0d52b/ENCFF192ZWP.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/02/01/418f1d5a-169e-4142-8aaa-a328bde0d52b/ENCFF192ZWP.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	627311870			
ENCFF824GZU	bigWig	signal p-value	ChIP-seq	ENCSR215APA	imputation	Avocado	current, ENCODE v5	EFO:0005723	GM23248	cell line				Homo sapiens	H3K4me1-human	2020-02-21	ENCODE	Bill Noble, UW	5471b20ba88e29477ada5546025c7718		https://www.encodeproject.org/files/ENCFF824GZU/@@download/ENCFF824GZU.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/13/935550e6-bd1e-4559-8b77-efaa498b3a2a/ENCFF824GZU.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/13/935550e6-bd1e-4559-8b77-efaa498b3a2a/ENCFF824GZU.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	651756370			
ENCFF317BCD	bigWig	signal p-value	ChIP-seq	ENCSR870QFK	imputation	Avocado	current, ENCODE v5	UBERON:0001134	skeletal muscle tissue	tissue				Homo sapiens	H3K4me3-human	2020-02-21	ENCODE	Bill Noble, UW	3ad5af6b839f905824e69ad0522412c8		https://www.encodeproject.org/files/ENCFF317BCD/@@download/ENCFF317BCD.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/13/275d6aad-6d20-4f53-8910-60b7d2cd4921/ENCFF317BCD.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/13/275d6aad-6d20-4f53-8910-60b7d2cd4921/ENCFF317BCD.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	619359855			
ENCFF757YOV	bigWig	signal p-value	ChIP-seq	ENCSR826YWG	imputation	Avocado	current, ENCODE v5	UBERON:0007106	chorionic villus	tissue				Homo sapiens	H3K27ac-human	2020-02-21	ENCODE	Bill Noble, UW	9afd2687f819f265462d6629be2cb206		https://www.encodeproject.org/files/ENCFF757YOV/@@download/ENCFF757YOV.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/12/7bcddc69-6bbe-418a-9d61-9ea0ee5c8d4e/ENCFF757YOV.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/12/7bcddc69-6bbe-418a-9d61-9ea0ee5c8d4e/ENCFF757YOV.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	634761889			
ENCFF111AQX	bigWig	signal p-value	ChIP-seq	ENCSR470YSP	imputation	Avocado	current, ENCODE v5	EFO:0002779	BJ	cell line				Homo sapiens	H3K27me3-human	2020-02-21	ENCODE	Bill Noble, UW	9d287dab413797624812d551cbfa9608		https://www.encodeproject.org/files/ENCFF111AQX/@@download/ENCFF111AQX.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/28/0804e05c-831e-4e1a-8287-7541445781bb/ENCFF111AQX.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/28/0804e05c-831e-4e1a-8287-7541445781bb/ENCFF111AQX.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	614833055			
ENCFF664OTG	bigWig	signal p-value	ChIP-seq	ENCSR774JWK	imputation	Avocado	current, ENCODE v5	UBERON:0002367	prostate gland	tissue				Homo sapiens	H3K4me3-human	2020-02-21	ENCODE	Bill Noble, UW	513ae2eee89065ae2bee5c91b8ea803b		https://www.encodeproject.org/files/ENCFF664OTG/@@download/ENCFF664OTG.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/12/b5622a50-68ee-42d2-af6b-7416bf77bbc7/ENCFF664OTG.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/12/b5622a50-68ee-42d2-af6b-7416bf77bbc7/ENCFF664OTG.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	625264661			
ENCFF785WYP	bigWig	signal p-value	ChIP-seq	ENCSR622MHL	imputation	Avocado	current, ENCODE v5	UBERON:0004550	gastroesophageal sphincter	tissue				Homo sapiens	H3K27me3-human	2020-02-21	ENCODE	Bill Noble, UW	e2e9626a1cd6643dc8d97f7ef77deb22		https://www.encodeproject.org/files/ENCFF785WYP/@@download/ENCFF785WYP.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/14/b45e6774-aa6e-472a-a87d-38188e29bdf7/ENCFF785WYP.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/14/b45e6774-aa6e-472a-a87d-38188e29bdf7/ENCFF785WYP.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	623526720			
ENCFF563CHO	bigWig	signal p-value	ChIP-seq	ENCSR393OEQ	imputation	Avocado	current, ENCODE v5	UBERON:0000995	uterus	tissue				Homo sapiens	H3K4me1-human	2020-02-21	ENCODE	Bill Noble, UW	9624dbdfb23bee028c7679997eb3eaf4		https://www.encodeproject.org/files/ENCFF563CHO/@@download/ENCFF563CHO.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/27/23da682d-4330-454d-85ad-2fdf1f4effa3/ENCFF563CHO.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/27/23da682d-4330-454d-85ad-2fdf1f4effa3/ENCFF563CHO.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	638735617			
ENCFF900FYQ	bigWig	signal p-value	ChIP-seq	ENCSR153TOB	imputation	Avocado	current, ENCODE v5	UBERON:0000947	aorta	tissue				Homo sapiens	H3K27ac-human	2020-02-21	ENCODE	Bill Noble, UW	af7ab41f197e6f0e9dacc3a62c8f8068		https://www.encodeproject.org/files/ENCFF900FYQ/@@download/ENCFF900FYQ.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/10/df917abf-25fe-4b22-a1b5-58f5cff11ba4/ENCFF900FYQ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/10/df917abf-25fe-4b22-a1b5-58f5cff11ba4/ENCFF900FYQ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	619031881			
ENCFF061HOJ	bigWig	signal p-value	ChIP-seq	ENCSR368AJK	imputation	Avocado	current, ENCODE v5	NTR:0001226	parathyroid adenoma	tissue				Homo sapiens	H3K36me3-human	2020-02-21	ENCODE	Bill Noble, UW	3ea52283f93dc24112b883ac4a78f9aa		https://www.encodeproject.org/files/ENCFF061HOJ/@@download/ENCFF061HOJ.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/09/0ed83c95-4282-4898-9bd9-88d847f53f1e/ENCFF061HOJ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/09/0ed83c95-4282-4898-9bd9-88d847f53f1e/ENCFF061HOJ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	620767474			
ENCFF140JLU	bigWig	signal p-value	ChIP-seq	ENCSR051NJL	imputation	Avocado	current, ENCODE v5	EFO:0002067	K562	cell line				Homo sapiens	H3K27me3-human	2020-02-21	ENCODE	Bill Noble, UW	274573d553f564343e4dd53a690344ed		https://www.encodeproject.org/files/ENCFF140JLU/@@download/ENCFF140JLU.bigWig	GRCh38		released		https://encode-public.s3.amazonaws.com/2020/01/11/f81de635-fd05-453a-9a14-185c92d42bd5/ENCFF140JLU.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/01/11/f81de635-fd05-453a-9a14-185c92d42bd5/ENCFF140JLU.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	621406459			
